clade_name	EFF1	EFF2	EFF3	INF1	INF2	INF3	SLU1	SLU2	SLU3
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA1715|g__MWCJ01	0.0	0.0	0.0	0.0	0.0021	0.0	0.0041	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA1715|g__MWCJ01|s__MWCJ01_sp002069975	0.0	0.0	0.0	0.0	0.0021	0.0	0.0041	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA1715|g__MWCJ01|s__MWCJ01_sp002069975|t__GCA_002069975.1	0.0	0.0	0.0	0.0	0.0021	0.0	0.0041	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932	2.7702000000000004	2.1402	0.4936999999999999	0.2010999999999999	0.1898999999999999	0.3218	4.645899999999998	5.152100000000001	4.3371
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Bact-08	0.0462	0.0118	0.0	0.091	0.0453999999999999	0.06	0.0051	0.0	0.0059
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Bact-08|s__Bact-08_sp000473305	0.0	0.0	0.0	0.0087	0.0021	0.0009	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Bact-08|s__Bact-08_sp000473305|t__GCA_000473305.1	0.0	0.0	0.0	0.0087	0.0021	0.0009	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Bact-08|s__Bact-08_sp013335275	0.0256	0.0118	0.0	0.0306	0.0184	0.0225	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Bact-08|s__Bact-08_sp013335275|t__GCA_013335275.1	0.0256	0.0118	0.0	0.0306	0.0184	0.0225	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Bact-08|s__Bact-08_sp018053445	0.0206	0.0	0.0	0.0251	0.0249	0.0182	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Bact-08|s__Bact-08_sp018053445|t__GCA_018053445.1	0.0206	0.0	0.0	0.0251	0.0249	0.0182	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Bact-08|s__Bact-08_sp018433265	0.0	0.0	0.0	0.0	0.0	0.0	0.0051	0.0	0.0059
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Bact-08|s__Bact-08_sp018433265|t__GCA_018434395.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0051	0.0	0.0059
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Bact-08|s__Bact-08_sp021371955	0.0	0.0	0.0	0.0266	0.0	0.0184	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Bact-08|s__Bact-08_sp021371955|t__GCA_021371955.1	0.0	0.0	0.0	0.0266	0.0	0.0184	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Bact-11	0.068	0.0535	0.0	0.0	0.0	0.0013	0.1811	0.1984999999999999	0.1908
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Bact-11|s__Bact-11_sp002305275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0119	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Bact-11|s__Bact-11_sp002305275|t__GCA_002305275.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0119	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Bact-11|s__Bact-11_sp002376715	0.0115	0.0134	0.0	0.0	0.0	0.0013	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Bact-11|s__Bact-11_sp002376715|t__GCA_002376715.1	0.0115	0.0134	0.0	0.0	0.0	0.0013	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Bact-11|s__Bact-11_sp017992915	0.0	0.0401	0.0	0.0	0.0	0.0	0.0504	0.0532	0.0488
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Bact-11|s__Bact-11_sp017992915|t__GCA_017992915.1	0.0	0.0401	0.0	0.0	0.0	0.0	0.0504	0.0532	0.0488
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Bact-11|s__Bact-11_sp029567375	0.0565	0.0	0.0	0.0	0.0	0.0	0.1307	0.1334	0.142
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Bact-11|s__Bact-11_sp029567375|t__GCA_029567375.1	0.0565	0.0	0.0	0.0	0.0	0.0	0.1307	0.1334	0.142
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides	0.0815	0.0238999999999999	0.0	0.0994	0.1369	0.0992	0.0173	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides|s__Cryptobacteroides_sp000431015	0.0188	0.0	0.0	0.018	0.0243	0.0173	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides|s__Cryptobacteroides_sp000431015|t__GCA_000431015.1	0.0188	0.0	0.0	0.018	0.0243	0.0173	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides|s__Cryptobacteroides_sp000432515	0.0	0.0	0.0	0.0132	0.0202	0.0146	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides|s__Cryptobacteroides_sp000432515|t__GCA_000432515.1	0.0	0.0	0.0	0.0132	0.0202	0.0146	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides|s__Cryptobacteroides_sp000433355	0.0201	0.0136	0.0	0.0345	0.0473	0.0366	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides|s__Cryptobacteroides_sp000433355|t__GCA_000433355.1	0.0201	0.0136	0.0	0.0345	0.0473	0.0366	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides|s__Cryptobacteroides_sp000434935	0.0055	0.0	0.0	0.0088	0.0095	0.0078	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides|s__Cryptobacteroides_sp000434935|t__GCA_000434935.1	0.0055	0.0	0.0	0.0088	0.0095	0.0078	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides|s__Cryptobacteroides_sp000435075	0.0236	0.0072	0.0	0.0089	0.0124	0.0087	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides|s__Cryptobacteroides_sp000435075|t__GCA_000435075.1	0.0236	0.0072	0.0	0.0089	0.0124	0.0087	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides|s__Cryptobacteroides_sp012800665	0.0	0.0	0.0	0.0	0.0	0.0	0.0173	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides|s__Cryptobacteroides_sp012800665|t__GCA_012800665.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0173	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides|s__Cryptobacteroides_sp900544195	0.0135	0.0031	0.0	0.0113	0.0232	0.0142	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides|s__Cryptobacteroides_sp900544195|t__GCA_900544195.1	0.0135	0.0031	0.0	0.0113	0.0232	0.0142	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides|s__Cryptobacteroides_sp900545245	0.0	0.0	0.0	0.0047	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides|s__Cryptobacteroides_sp900545245|t__GCA_900545245.1	0.0	0.0	0.0	0.0047	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__DMER64	2.5238000000000005	2.0425	0.4936999999999999	0.0	0.0012	0.1529	4.442399999999999	4.953600000000001	4.1404000000000005
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__DMER64|s__DMER64_sp002070565	0.1132	0.0813	0.0	0.0	0.0	0.0	0.0257	0.139	0.0358
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__DMER64|s__DMER64_sp002070565|t__GCA_002070565.1	0.1132	0.0813	0.0	0.0	0.0	0.0	0.0257	0.139	0.0358
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__DMER64|s__DMER64_sp002071385	0.2686	0.228	0.0782	0.0	0.0	0.0211	0.343	0.3696	0.3178
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__DMER64|s__DMER64_sp002071385|t__GCA_002071385.1	0.2686	0.228	0.0782	0.0	0.0	0.0211	0.343	0.3696	0.3178
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__DMER64|s__DMER64_sp002305545	2.0167	1.6535	0.4155	0.0	0.0012	0.1318	4.0211	4.3877	3.7309
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__DMER64|s__DMER64_sp002305545|t__GCA_002305545.1	2.0167	1.6535	0.4155	0.0	0.0012	0.1318	4.0211	4.3877	3.7309
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__DMER64|s__DMER64_sp002408205	0.0224	0.0	0.0	0.0	0.0	0.0	0.0237	0.0208	0.0167
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__DMER64|s__DMER64_sp002408205|t__GCA_002408205.1	0.0224	0.0	0.0	0.0	0.0	0.0	0.0237	0.0208	0.0167
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__DMER64|s__DMER64_sp002409325	0.1029	0.0797	0.0	0.0	0.0	0.0	0.0289	0.0365	0.0392
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__DMER64|s__DMER64_sp002409325|t__GCA_002409325.1	0.1029	0.0797	0.0	0.0	0.0	0.0	0.0289	0.0365	0.0392
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Egerieousia	0.0507	0.0085	0.0	0.0107	0.0044	0.0051	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Egerieousia|s__Egerieousia_sp028704975	0.0507	0.0085	0.0	0.0107	0.0044	0.0051	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Egerieousia|s__Egerieousia_sp028704975|t__GCA_028704975.1	0.0507	0.0085	0.0	0.0107	0.0044	0.0051	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__JAFIHK01	0.0	0.0	0.0	0.0	0.002	0.0033	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__JAFIHK01|s__JAFIHK01_sp017848635	0.0	0.0	0.0	0.0	0.002	0.0033	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__JAFIHK01|s__JAFIHK01_sp017848635|t__GCA_017848635.1	0.0	0.0	0.0	0.0	0.002	0.0033	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__VadinHA17	0.0	0.0	0.0	0.005	0.0032	0.0471	7.8719	5.966399999999999	8.1453
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__VadinHA17|g__DUOU01	0.0	0.0	0.0	0.0	0.0	0.0	0.0062	0.0021	0.007
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__VadinHA17|g__DUOU01|s__DUOU01_sp012838685	0.0	0.0	0.0	0.0	0.0	0.0	0.0062	0.0021	0.007
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__VadinHA17|g__DUOU01|s__DUOU01_sp012838685|t__GCA_012838685.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0062	0.0021	0.007
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__VadinHA17|g__LD21	0.0	0.0	0.0	0.0	0.0	0.0084999999999999	1.7006	1.2453	1.7347
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__VadinHA17|g__LD21|s__LD21_sp002070505	0.0	0.0	0.0	0.0	0.0	0.004	0.5996	0.4666	0.6288
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__VadinHA17|g__LD21|s__LD21_sp002070505|t__GCA_002070505.1	0.0	0.0	0.0	0.0	0.0	0.004	0.5996	0.4666	0.6288
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__VadinHA17|g__LD21|s__LD21_sp012519515	0.0	0.0	0.0	0.0	0.0	0.0013	0.3581	0.2677	0.3513
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__VadinHA17|g__LD21|s__LD21_sp012519515|t__GCA_012519515.1	0.0	0.0	0.0	0.0	0.0	0.0013	0.3581	0.2677	0.3513
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__VadinHA17|g__LD21|s__LD21_sp022709665	0.0	0.0	0.0	0.0	0.0	0.0	0.0022	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__VadinHA17|g__LD21|s__LD21_sp022709665|t__GCA_022709665.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0022	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__VadinHA17|g__LD21|s__LD21_sp022711195	0.0	0.0	0.0	0.0	0.0	0.0008	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__VadinHA17|g__LD21|s__LD21_sp022711195|t__GCA_022711195.1	0.0	0.0	0.0	0.0	0.0	0.0008	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__VadinHA17|g__LD21|s__LD21_sp029564935	0.0	0.0	0.0	0.0	0.0	0.0024	0.7407	0.511	0.7546
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__VadinHA17|g__LD21|s__LD21_sp029564935|t__GCA_029564935.1	0.0	0.0	0.0	0.0	0.0	0.0024	0.7407	0.511	0.7546
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__VadinHA17|g__SR-FBR-E99	0.0	0.0	0.0	0.005	0.0032	0.0386	6.1651	4.718999999999999	6.403600000000001
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__VadinHA17|g__SR-FBR-E99|s__SR-FBR-E99_sp002409145	0.0	0.0	0.0	0.0	0.0	0.0	0.0168	0.0179	0.0235
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__VadinHA17|g__SR-FBR-E99|s__SR-FBR-E99_sp002409145|t__GCA_002409145.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0168	0.0179	0.0235
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__VadinHA17|g__SR-FBR-E99|s__SR-FBR-E99_sp009881065	0.0	0.0	0.0	0.0	0.0	0.0245	5.4673	4.1827	5.7011
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__VadinHA17|g__SR-FBR-E99|s__SR-FBR-E99_sp009881065|t__GCA_009881065.1	0.0	0.0	0.0	0.0	0.0	0.0245	5.4673	4.1827	5.7011
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__VadinHA17|g__SR-FBR-E99|s__SR-FBR-E99_sp018262715	0.0	0.0	0.0	0.0	0.0	0.0059	0.6702	0.5142	0.6707
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__VadinHA17|g__SR-FBR-E99|s__SR-FBR-E99_sp018262715|t__GCA_018262715.1	0.0	0.0	0.0	0.0	0.0	0.0059	0.6702	0.5142	0.6707
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__VadinHA17|g__SR-FBR-E99|s__SR-FBR-E99_sp023430725	0.0	0.0	0.0	0.005	0.0032	0.0082	0.0108	0.0042	0.0083
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__VadinHA17|g__SR-FBR-E99|s__SR-FBR-E99_sp023430725|t__GCA_023430725.1	0.0	0.0	0.0	0.005	0.0032	0.0082	0.0108	0.0042	0.0083
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__WCHB1-69	0.0255	0.0	0.0	0.0	0.0	0.0296999999999999	1.8218	1.6462	2.136
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__WCHB1-69|g__DUOL01	0.0	0.0	0.0	0.0	0.0	0.0025	0.2185	0.1903	0.2251
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__WCHB1-69|g__DUOL01|s__DUOL01_sp022708105	0.0	0.0	0.0	0.0	0.0	0.0025	0.2185	0.1903	0.2251
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__WCHB1-69|g__DUOL01|s__DUOL01_sp022708105|t__GCA_022708105.1	0.0	0.0	0.0	0.0	0.0	0.0025	0.2185	0.1903	0.2251
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__WCHB1-69|g__JAGVVH01	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.0491	0.0506
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__WCHB1-69|g__JAGVVH01|s__JAGVVH01_sp019135895	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.0491	0.0506
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__WCHB1-69|g__JAGVVH01|s__JAGVVH01_sp019135895|t__GCA_019135895.1	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.0491	0.0506
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__WCHB1-69|g__JALNYF01	0.0	0.0	0.0	0.0	0.0	0.0019	0.0042	0.0091	0.0031
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__WCHB1-69|g__JALNYF01|s__JALNYF01_sp023229985	0.0	0.0	0.0	0.0	0.0	0.0019	0.0042	0.0091	0.0031
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__WCHB1-69|g__JALNYF01|s__JALNYF01_sp023229985|t__GCA_023229985.1	0.0	0.0	0.0	0.0	0.0	0.0019	0.0042	0.0091	0.0031
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__WCHB1-69|g__UBA5266	0.0255	0.0	0.0	0.0	0.0	0.0016	0.251	0.2494999999999999	0.2642
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__WCHB1-69|g__UBA5266|s__UBA5266_sp002069895	0.0255	0.0	0.0	0.0	0.0	0.0016	0.1739	0.1755	0.1608
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__WCHB1-69|g__UBA5266|s__UBA5266_sp002069895|t__GCA_002069895.1	0.0255	0.0	0.0	0.0	0.0	0.0016	0.1739	0.1755	0.1608
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__WCHB1-69|g__UBA5266|s__UBA5266_sp002411545	0.0	0.0	0.0	0.0	0.0	0.0	0.0105	0.0117	0.0138
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__WCHB1-69|g__UBA5266|s__UBA5266_sp002411545|t__GCA_028693085.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0105	0.0117	0.0138
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__WCHB1-69|g__UBA5266|s__UBA5266_sp012519525	0.0	0.0	0.0	0.0	0.0	0.0	0.0666	0.0623	0.0896
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__WCHB1-69|g__UBA5266|s__UBA5266_sp012519525|t__GCA_012519525.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0666	0.0623	0.0896
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__WCHB1-69|g__UBA5429	0.0	0.0	0.0	0.0	0.0	0.0237	1.3051	1.1482	1.593
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__WCHB1-69|g__UBA5429|s__UBA5429_sp023459435	0.0	0.0	0.0	0.0	0.0	0.0057	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__WCHB1-69|g__UBA5429|s__UBA5429_sp023459435|t__GCA_023459435.1	0.0	0.0	0.0	0.0	0.0	0.0057	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__WCHB1-69|g__UBA5429|s__UBA5429_sp029570835	0.0	0.0	0.0	0.0	0.0	0.018	1.3051	1.1482	1.593
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__WCHB1-69|g__UBA5429|s__UBA5429_sp029570835|t__GCA_029570835.1	0.0	0.0	0.0	0.0	0.0	0.018	1.3051	1.1482	1.593
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__ZOR0009	0.0	0.0	0.0	0.0009	0.0005	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__ZOR0009|g__Acetobacteroides	0.0	0.0	0.0	0.0009	0.0005	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__ZOR0009|g__Acetobacteroides|s__Acetobacteroides_sp000798815	0.0	0.0	0.0	0.0009	0.0005	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__ZOR0009|g__Acetobacteroides|s__Acetobacteroides_sp000798815|t__GCF_000798815.1	0.0	0.0	0.0	0.0009	0.0005	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales	1.684	1.7246999999999997	3.0176	0.0301	0.0446	0.7615000000000001	0.1206	0.0587	0.0748
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__BACL12	0.1234	0.139	0.0888	0.0	0.0	0.0647	0.0124	0.0116	0.007
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__BACL12|g__UBA7236	0.1234	0.139	0.0888	0.0	0.0	0.0647	0.0124	0.0116	0.007
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__BACL12|g__UBA7236|s__UBA7236_sp016706255	0.1234	0.139	0.0888	0.0	0.0	0.0647	0.0124	0.0116	0.007
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__BACL12|g__UBA7236|s__UBA7236_sp016706255|t__GCA_016706255.1	0.1234	0.139	0.0888	0.0	0.0	0.0647	0.0124	0.0116	0.007
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Chitinophagaceae	1.2503	1.2568	2.2789	0.0188	0.0279999999999999	0.5022000000000001	0.0875	0.0417	0.0544
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Chitinophagaceae|g__Agriterribacter	0.0	0.0	0.0	0.0	0.0	0.0029	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Chitinophagaceae|g__Agriterribacter|s__Agriterribacter_sp019454915	0.0	0.0	0.0	0.0	0.0	0.0029	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Chitinophagaceae|g__Agriterribacter|s__Agriterribacter_sp019454915|t__GCA_019454915.1	0.0	0.0	0.0	0.0	0.0	0.0029	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Chitinophagaceae|g__Ferruginibacter	0.3958	0.3937	0.6278999999999999	0.0017	0.0032	0.1124999999999999	0.0272	0.0113	0.0135
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Chitinophagaceae|g__Ferruginibacter|s__Ferruginibacter_sp001898465	0.0275	0.01	0.0184	0.0	0.0032	0.0017	0.0059	0.0046	0.0014
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Chitinophagaceae|g__Ferruginibacter|s__Ferruginibacter_sp001898465|t__GCA_001898465.1	0.0275	0.01	0.0184	0.0	0.0032	0.0017	0.0059	0.0046	0.0014
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Chitinophagaceae|g__Ferruginibacter|s__Ferruginibacter_sp002336815	0.0557	0.0808	0.1877	0.0	0.0	0.0135	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Chitinophagaceae|g__Ferruginibacter|s__Ferruginibacter_sp002336815|t__GCA_002336815.1	0.0557	0.0808	0.1877	0.0	0.0	0.0135	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Chitinophagaceae|g__Ferruginibacter|s__Ferruginibacter_sp002352045	0.0	0.0	0.0	0.0005	0.0	0.0024	0.0	0.0	0.0
d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Chitinophagaceae|g__Ferruginibacter|s__Ferruginibacter_sp002352045|t__GCA_002352045.1	0.0	0.0	0.0	0.0005	0.0	0.0024	0.0	0.0	0.0
